0.483488389643227,0.58046011761592,0.492179772631233,0.432509075454122
0.551804500881841,0.66540874747034,0.383155701362991,0.32547611296304
0.602480875249332,0.703261197731668,0.284891044600225,0.247543077928693
0.604418880219506,0.734368220961373,0.232513907098699,0.203269319578546
0.620333381143505,0.777767025182798,0.075039786092284,0.0680733522062156
0.629872877910217,0.776554806957838,0.00515985826967387,0.0140059032701909
0.638963964363432,0.764916284860371,-0.0639340942161914,-0.0504039779891488
0.613213355194377,0.761517032089067,-0.16548847620083,-0.129130767419086
0.571288329903721,0.705745915392396,-0.324061309342019,-0.265587301673671
0.519673948670833,0.665643016251697,-0.416353698265376,-0.336909423924223
0.472184274431019,0.593521166714476,-0.507732187883396,-0.408635119671669
0.408886928479586,0.485275330958155,-0.592821532121298,-0.495864864590484
0.269189149931654,0.327875840451108,-0.69595207849868,-0.579383585581195
0.13682828749246,0.160182451082208,-0.769661311652712,-0.602694837751414
0.0737222334889886,0.114515022989842,-0.771422176971359,-0.621577965082258
0.0458910882948191,0.0526950995801145,0.759941531174573,0.646224499451548
0.190334838650831,0.240318791678722,0.746638486245605,0.590381654879885
0.262487938159473,0.333106917269214,0.707829911902368,0.564904133286768
0.351374503183172,0.408239958985437,0.6454244379538,0.54157491567868
